landmark,info/source_line,location,ltr,note,orientation_in_landmark,sample/original_id,sample/pubmed_id,sample/subject,sample/years_on_art,sample/clone,sample/tissue,sample/tissue_url,sample/disease,sample/genbank,environment,info/replicate,info/replicates,source_name
chr4,11602,80062601,5p,,F,RSHY_106_157G_084,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11603,80168808,3p,,F,5O55L:01446:00474,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11604,80483153,3p,,F,GXIEMIS01BIWU8,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11605,80609027,3p,,F,GXIEMIS01AFKNK,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11606,81249773,3p,,R,5O55L:01118:00079,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11607,82358576,3p,,R,ID3A2,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11608,82850655,3p,,F,G13FKHM01A8VP6,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11609,82860721,3p,,R,5O55L:02353:01620,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11610,83428571,3p,,F,GXIEMIS01AIM87,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11611,83788561,3p,,R,IBB1E3,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11612,86599238,3p,,R,5O55L:00368:01934,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11613,87000949,3p,,F,G13FKHM01AQG81,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11614,87221552,3p,,F,5O55L:02374:00785,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11615,87585738,3p,,F,G13FKHM01BRE3E,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11616,87992331,3p,,F,5O55L:02243:01742,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11617,88371696,3p,,R,5O55L:02504:01541,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11618,88466323,3p,,R,GXIEMIS01BADDO,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11619,88639799,3p,,R,G13FKHM01BYL1P,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11620,88650050,3p,,F,5O55L:00642:01747,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11621,88820628,3p,,R,5O55L:00569:02432,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11622,88937513,3p,,F,GXIEMIS01BCLC6,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11623,89633187,3p,,F,5O55L:00396:01352,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11624,90545723,3p,,R,5O55L:00896:00257,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11625,90710722,3p,,R,G13FKHM01BQCWC,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11626,91271233,3p,,R,G13FKHM01BAWXY,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11627,91525077,3p,,F,G13FKHM01AR99P,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11628,91856802,3p,,F,5O55L:01670:00483,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11629,92652020,3p,,R,G13FKHM01BATWK,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11630,94082407,3p,,R,G13FKHM01A5EDX,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11631,94265838,3p,,R,GXIEMIS01AEXXZ,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11632,94641891,5p,,F,134__040,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11633,95145748,3p,,F,ID2C12,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11634,97875143,3p,,F,5O55L:02422:01589,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11635,98358218,3p,,F,5O55L:01896:01487,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11636,98667266,3p,,F,ID26A4,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11637,99135238,3p,,F,5O55L:02262:01874,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11638,99898175,3p,,F,ID25F3,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11639,99908835,3p,,F,GXIEMIS01ASS93,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11640,101062903,3p,,F,GXIEMIS01BXTR4,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11641,101825563,3p,,F,G13FKHM01AK0F6,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11642,102507233,5p,,R,C_7_067,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11643,102531691,3p,,R,GXIEMIS01A4BBA,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11644,102549914,3p,,F,5O55L:02382:00823,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11645,102553822,3p,,F,5O55L:01467:02370,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11646,102604272,3p,,R,GXIEMIS01AELG5,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11647,102800350,3p,,R,ID13B08,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11648,103079230,3p,,F,GXIEMIS01BNXCG,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11649,103164727,3p,,R,5O55L:02415:00798,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11650,105262285,3p,,F,G13FKHM01ASQLE,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11651,105264701,3p,,F,5O55L:02291:00668,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11652,105358471,3p,,F,IBB14B7,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11653,105393312,3p,,F,5O55L:02087:01282,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11654,106323204,5p,,F,178_BG_023,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11655,107111484,3p,,R,5O55L:00897:01980,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11656,108073182,3p,,F,IBB1B11,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11657,108078382,3p,,R,5O55L:00528:00862,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11658,108083769,3p,,F,5O55L:02227:02722,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11659,108092386,3p,,F,5O55L:02619:02082,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11660,108124845,3p,,R,5O55L:01441:02335,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11661,108142666,3p,,R,5O55L:01053:01761,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11662,108146523,3p,,R,5O55L:02600:01521,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11663,108148647,3p,,F,G13FKHM01BKTXC,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11664,108157534,5p,,F,RSHY_112C_114_060,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11665,108228390,3p,,F,GXIEMIS01BA92T,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11666,108921055,3p,,F,5O55L:01935:02490,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11667,108945371,3p,,R,5O55L:02223:01400,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11668,109008034,3p,,F,G13FKHM01A93WN,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11669,109477532,3p,,R,5O55L:02358:00814,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11670,109977238,3p,,F,G13FKHM01A82YP,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11671,110593532,3p,,R,5O55L:00846:02102,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11672,110682239,3p,,R,5O55L:01267:01554,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11673,111786902,3p,,F,5O55L:02588:01700,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11674,112562304,3p,,F,5O55L:00486:00777,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11675,113482268,3p,,F,5O55L:01321:02632,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11676,113550738,3p,,R,5O55L:00772:01836,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11677,113707990,3p,,F,5O55L:02232:01639,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11678,113711972,3p,,F,GXIEMIS01BP0V6,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11679,113757997,3p,,F,5O55L:00960:01122,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11680,114146510,3p,,R,5O55L:00810:01260,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11681,114478340,3p,,F,GXIEMIS01BZ4EL,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11682,114564812,3p,,F,5O55L:00856:01538,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11683,114864973,3p,,F,G13FKHM01AW4TU,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11684,115536732,3p,,F,G13FKHM01AU3ER,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11685,115990613,3p,,F,G13FKHM01BKEUQ,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11686,116901755,3p,,R,GXIEMIS01AZBDJ,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11687,118748843,3p,,R,G13FKHM01BO4RG,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11688,118763848,3p,,F,5O55L:02134:00506,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11689,118866302,3p,,R,5O55L:01839:00973,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11690,119162319,3p,,F,IBB3C05,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11691,119206284,3p,,F,5O55L:01803:01463,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11692,119268797,3p,,R,5O55L:01711:00860,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11693,119565620,3p,,R,G13FKHM01BNNH2,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11694,121255025,3p,,R,GXIEMIS01AQ2BV,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11695,121859235,3p,,F,5O55L:02421:01520,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11696,121860584,3p,,R,5O55L:02214:01359,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11697,122163695,3p,,R,G13FKHM01BUOAW,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11698,122207091,3p,,R,5O55L:01334:01633,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11699,122264652,3p,,F,5O55L:01746:00368,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11700,122264670,3p,,F,5O55L:01665:02712,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11701,123140180,3p,,F,5O55L:02603:01652,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11702,124718166,3p,,R,ID28C3,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11703,124861650,3p,,R,5O55L:01921:01094,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11704,127743334,3p,,R,5O55L:02402:02710,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11705,127893112,3p,,F,5O55L:00706:01388,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11706,128120254,3p,,F,5O55L:02285:00549,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11707,128139903,3p,,R,5O55L:02474:01752,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11708,128939834,3p,,R,IBB11F04,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11709,130035733,3p,,R,5O55L:00300:00611,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11710,130140111,3p,,F,G13FKHM01BEIAX,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11711,131041238,3p,,R,5O55L:00609:02311,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11712,131837731,3p,,R,G13FKHM01BURBC,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11713,135606304,3p,,R,5O55L:00386:01504,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11714,136573758,3p,,F,G13FKHM01BFQQ7,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11715,137705108,3p,,R,G13FKHM01BFGSQ,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11716,137925287,3p,,F,G13FKHM01AHKVJ,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11717,138713921,3p,,F,GXIEMIS01AID2C,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11718,139356364,3p,,F,5O55L:00051:00901,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11719,140304974,3p,,F,G13FKHM01AKEHF,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11720,141904446,3p,,F,G13FKHM01A39C5,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11721,142141411,3p,,R,G13FKHM01AM7D7,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11722,142238839,3p,,R,G13FKHM01AGPG0,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11723,142306059,3p,,R,5O55L:00114:00884,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11724,142361249,3p,,R,G13FKHM01AZQ32,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11725,142379634,3p,,R,G13FKHM01BVGWJ,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11726,142687381,3p,,F,5O55L:00984:01709,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11727,142793738,3p,,F,5O55L:01123:01502,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11728,143249692,3p,,F,GXIEMIS01BXWPT,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11729,145200012,3p,,R,G13FKHM01A4RZ0,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11730,145225064,3p,,R,5O55L:01027:01374,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11731,145433843,3p,,R,G13FKHM01BLPYS,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11732,146087758,3p,,F,5O55L:01652:01604,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11733,146111563,3p,,F,G13FKHM01ANWA0,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11734,146310943,3p,,F,GXIEMIS01AVMYL,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11735,146462685,5p,,R,328__066,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11736,147060199,3p,,F,5O55L:02545:01462,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11737,147786346,3p,,R,5O55L:00970:00275,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11738,147916747,3p,,F,5O55L:02587:01086,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11739,148141491,3p,,F,5O55L:02453:01440,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11740,148350022,3p,,R,GXIEMIS01A1IA9,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11741,148404546,3p,,F,G13FKHM01AL2CL,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11742,148407420,3p,,R,G13FKHM01ARYLR,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11743,148431577,3p,,R,G13FKHM01AHXG0,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11744,148837349,3p,,F,G13FKHM01BK3F8,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11745,150383249,3p,,R,G13FKHM01BQJK3,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11746,150414618,3p,,R,G13FKHM01AW13N,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11747,150461185,3p,,R,G13FKHM01BQGDI,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11748,150782692,3p,,R,G13FKHM01BMKNR,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11749,150810792,3p,,R,G13FKHM01BNMPN,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11750,150850486,3p,,R,5O55L:02152:02153,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11751,150919255,3p,,F,G13FKHM01BFNWH,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11752,151703344,3p,,R,5O55L:00833:01300,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11753,152374867,3p,,R,5O55L:02342:01277,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11754,152476875,3p,,R,G13FKHM01B23QF,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11755,152482402,3p,,F,G13FKHM01A5GWQ,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11756,152491588,3p,,F,5O55L:01761:00935,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11757,152504286,3p,,F,G13FKHM01AGFUX,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11758,152528772,3p,,F,5O55L:00198:01596,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11759,152659639,3p,,F,G13FKHM01A7DWO,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11760,153049500,3p,,R,5O55L:01048:01079,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11761,153495176,3p,,F,5O55L:00674:00793,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11762,153538175,3p,,R,GXIEMIS01AGZZS,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11763,153606986,3p,,F,5O55L:02373:02485,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11764,154540846,3p,,F,5O55L:00786:00978,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11765,156311555,3p,,R,IBB11F05,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11766,158345666,3p,,R,G13FKHM01AG1WQ,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11767,159109188,3p,,R,5O55L:02595:02480,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11768,159344967,3p,,F,5O55L:02081:00636,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11769,159799821,3p,,F,GXIEMIS01BIM8D,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11770,160269604,3p,,R,5O55L:00632:01384,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11771,163507659,3p,,R,5O55L:02361:01013,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11772,163533465,3p,,F,IBB4A10,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11773,163713404,3p,,R,G13FKHM01ADAHJ,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11774,164797854,3p,,F,5O55L:02086:00536,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11775,165335161,3p,,F,5O55L:02310:02027,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11776,165475252,3p,,R,G13FKHM01BHHSE,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11777,166210955,3p,,F,G13FKHM01A43WD,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11778,166280108,3p,,F,ID25A7,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11779,167419496,3p,,F,G13FKHM01BJUXW,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11780,168432923,3p,,R,GXIEMIS01AIDXA,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11781,168451910,3p,,R,IBB5C11,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11782,169104449,3p,,F,5O55L:00834:01730,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11783,169587617,3p,,F,5O55L:00648:02142,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11784,169588051,3p,,R,5O55L:00903:01556,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11785,169980429,3p,,R,G13FKHM01A8TVL,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11786,170055513,3p,,F,G13FKHM01AKRA9,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11787,170180770,3p,,F,5O55L:01182:01483,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11788,170765538,3p,,F,5O55L:02333:01485,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11789,171101107,3p,,R,G13FKHM01BV2GB,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11790,173389034,3p,,R,5O55L:00766:00384,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11791,173740940,3p,,R,5O55L:01230:01085,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11792,174259086,3p,,F,5O55L:02019:01873,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11793,174309435,3p,,F,ID29H5,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11794,174698022,3p,,R,G13FKHM01A112F,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11795,176329477,5p,,R,127__057,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11796,177311205,3p,,R,5O55L:01892:01442,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11797,177311441,3p,,R,5O55L:02240:01661,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11798,177322838,3p,,F,5O55L:00422:01874,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11799,177480359,3p,,F,5O55L:01914:02705,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11800,180554916,3p,,F,GXIEMIS01A8G7M,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11801,181071649,3p,,R,G13FKHM01BFQ3H,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11802,182287036,3p,,F,5O55L:02005:00680,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11803,184319206,3p,,F,G13FKHM01A4R1O,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11804,184376985,3p,,R,5O55L:02146:02610,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11805,184387663,3p,,F,IBB16B2,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11806,184459711,3p,,F,G13FKHM01AL2EW,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11807,184509232,3p,,R,G13FKHM01AA91T,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11808,184570019,3p,,R,5O55L:01981:02082,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11809,184638787,3p,,R,5O55L:02000:00452,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11810,184643843,3p,,R,5O55L:00921:01957,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11811,184657974,3p,,R,G13FKHM01ADJG8,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11812,185168903,3p,,F,G13FKHM01BDDAR,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11813,185407235,3p,,F,5O55L:01791:01297,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11814,188068287,3p,,F,5O55L:00916:01104,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr4,11815,189223716,3p,,F,5O55L:01209:00746,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr5,11816,222609,3p,,F,5O55L:02035:00425,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr5,11817,230150,3p,,F,5O55L:00554:01389,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr5,11818,253464,3p,,F,G13FKHM01AM3XJ,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr5,11819,267900,3p,,R,5O55L:00640:01017,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr5,11820,288452,3p,,F,5O55L:02525:01961,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr5,11821,334037,5p,,R,RSHY_106_187BN_093,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr5,11822,383006,3p,,R,5O55L:02154:01064,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr5,11823,410247,3p,,F,5O55L:01372:00578,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr5,11824,455513,3p,,F,5O55L:01305:01323,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr5,11825,904523,3p,,R,5O55L:02481:01426,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr5,11826,1106338,3p,,R,5O55L:01394:00570,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
chr5,11827,1279342,5p,,F,180__070,23953889,,,,"cell culture",,,,"in vitro",1,1,NCI-RID
