info/source_line,landmark,location,ltr,note,orientation_in_landmark,sample/original_id,sample/pubmed_id,sample/subject,sample/years_on_art,sample/clone,sample/tissue,sample/tissue_url,sample/disease,sample/genbank,environment,info/replicate,info/replicates,source_name
1826,chr6,12097379,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
742,chr6,14693384,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1955,chr6,15603324,3p,,F,PT3_Y0,24968937,24968937_PT3,0,,,,,,"in vivo",1,1,NCI-RID
1982,chr6,17653927,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1680,chr6,17713119,5p,,F,PT1_Y4.8,24968937,24968937_PT1,4.8,,,,,,"in vivo",1,1,NCI-RID
1821,chr6,20565241,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
2081,chr6,20704181,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,2,NCI-RID
2081,chr6,20704181,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,2,NCI-RID
1392,chr6,24861298,5p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
2277,chr6,25456337,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
769,chr6,25456338,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1130,chr6,25980066,3p,,F,PT1_Y4.8,24968937,24968937_PT1,4.8,,,,,,"in vivo",1,1,NCI-RID
1582,chr6,26126369,3p,,F,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
1549,chr6,26129178,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
167,chr6,26142517,5p,,R,AB256142.1,17262715,17262715_Pt.1,,,,,,AB256142,"in vivo",1,1,NCI-RID
1171,chr6,26228951,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
2067,chr6,26407903,3p,,R,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
1220,chr6,26446523,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1706,chr6,26524169,3p,,R,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
1304,chr6,27714547,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
2173,chr6,27828858,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1263,chr6,29898929,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1494,chr6,30019084,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1747,chr6,30022283,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
488,chr6,30049297,5p,,F,AB256464.1,17262715,17262715_Pt.3,,,,,,AB256464,"in vivo",1,1,NCI-RID
1661,chr6,30503701,3p,,R,PT3_Y0,24968937,24968937_PT3,0,,,,,,"in vivo",1,1,NCI-RID
1058,chr6,30513779,3p,,R,PT3_Y0,24968937,24968937_PT3,0,,,,,,"in vivo",1,1,NCI-RID
251,chr6,30537338,5p,,R,AB256227.1,17262715,17262715_Pt.1,,,,,,AB256227,"in vivo",1,1,NCI-RID
24,chr6,30538244,5p,,,144,15163705,15163705_144,,,,,,,"in vivo",1,1,NCI-RID
1698,chr6,30558741,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,2,NCI-RID
1698,chr6,30558741,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,2,NCI-RID
453,chr6,30575056,5p,,F,AB256429.1,17262715,17262715_Pt.3,,,,,,AB256429,"in vivo",1,1,NCI-RID
1240,chr6,30575056,3p,,R,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,1,NCI-RID
1642,chr6,30581154,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
940,chr6,30611957,3p,,R,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,1,NCI-RID
1978,chr6,30612021,3p,,R,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
371,chr6,30771074,5p,,F,AB256347.1,17262715,17262715_Pt.2,,,,,,AB256347,"in vivo",1,1,NCI-RID
912,chr6,30820089,3p,,R,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
2243,chr6,31163878,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
441,chr6,31290406,5p,,F,AB256417.1,17262715,17262715_Pt.3,,,,,,AB256417,"in vivo",1,1,NCI-RID
785,chr6,31359426,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1973,chr6,31569848,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1125,chr6,31732692,3p,,R,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
1889,chr6,32860592,5p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
691,chr6,32863008,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
1357,chr6,32899694,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
191,chr6,32902690,5p,,R,AB256167.1,17262715,17262715_Pt.1,,,,,,AB256167,"in vivo",1,1,NCI-RID
25,chr6,32925465,5p,,,144,15163705,15163705_144,,,,,,,"in vivo",1,1,NCI-RID
2206,chr6,32958984,3p,,F,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,1,NCI-RID
1791,chr6,32983104,3p,,R,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,1,NCI-RID
1255,chr6,33258306,3p,,F,PT3_Y0,24968937,24968937_PT3,0,,,,,,"in vivo",1,1,NCI-RID
1155,chr6,33301699,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
991,chr6,33310564,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
257,chr6,33778523,5p,,F,AB256233.1,17262715,17262715_Pt.1,,,,,,AB256233,"in vivo",1,1,NCI-RID
576,chr6,34337119,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
602,chr6,34680115,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
648,chr6,34686176,3p,,R,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
1032,chr6,35585293,5p,,R,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
918,chr6,35599679,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1339,chr6,35599680,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1449,chr6,35658656,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
26,chr6,35679211,5p,,R,79,15163705,15163705_79,,,,,,,"in vivo",1,1,NCI-RID
1744,chr6,35681226,3p,,F,PT2_Y12.9,24968937,24968937_PT2,12.9,,,,,,"in vivo",1,1,NCI-RID
295,chr6,35685652,5p,,F,AB256271.1,17262715,17262715_Pt.2,,,,,,AB256271,"in vivo",1,1,NCI-RID
2031,chr6,36596659,3p,,R,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,1,NCI-RID
875,chr6,36883509,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1812,chr6,36883515,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
2000,chr6,37464823,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
2078,chr6,38239852,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1563,chr6,38575648,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1135,chr6,38575649,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,4,NCI-RID
1135,chr6,38575649,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,4,NCI-RID
1135,chr6,38575649,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",3,4,NCI-RID
1135,chr6,38575649,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",4,4,NCI-RID
27,chr6,38602606,5p,,F,21,15163705,15163705_21,,,,,,,"in vivo",1,1,NCI-RID
675,chr6,41993033,3p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
348,chr6,42583109,5p,,F,AB256324.1,17262715,17262715_Pt.2,,,,,,AB256324,"in vivo",1,1,NCI-RID
805,chr6,42788523,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
901,chr6,43034660,3p,,R,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,1,NCI-RID
1763,chr6,43599794,3p,,R,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,1,NCI-RID
140,chr6,44124250,5p,,F,AB256114.1,17262715,17262715_Pt.1,,,,,,AB256114,"in vivo",1,1,NCI-RID
1296,chr6,45431467,3p,,R,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
573,chr6,45513574,5p,,R,C-3_AY255034.1,12843741,,,C-3,"OM-10 cell line",https://www.aidsreagent.org/pdfs/ds1319_011.pdf,,,"in vitro",1,1,NCI-RID
1111,chr6,53013290,3p,,R,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
1544,chr6,57425071,3p,,R,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
680,chr6,69075433,3p,,F,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
1595,chr6,78965469,3p,,F,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,1,NCI-RID
1226,chr6,87224360,3p,,F,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,1,NCI-RID
2063,chr6,89854019,5p,,R,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
1064,chr6,90011122,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,2,NCI-RID
1064,chr6,90011122,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,2,NCI-RID
2222,chr6,90012152,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,2,NCI-RID
2222,chr6,90012152,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,2,NCI-RID
160,chr6,90015368,5p,,R,AB256135.1,17262715,17262715_Pt.1,,,,,,AB256135,"in vivo",1,1,NCI-RID
101,chr6,90015962,5p,,R,AB256075.1,17262715,17262715_Pt.1,,,,,,AB256075,"in vivo",1,1,NCI-RID
595,chr6,90016172,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,2,NCI-RID
595,chr6,90016172,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,2,NCI-RID
263,chr6,90016909,5p,,R,AB256239.1,17262715,17262715_Pt.1,,,,,,AB256239,"in vivo",1,1,NCI-RID
1612,chr6,90017156,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
153,chr6,90017911,5p,,R,AB256128.1,17262715,17262715_Pt.1,,,,,,AB256128,"in vivo",1,1,NCI-RID
226,chr6,90017911,5p,,R,AB256202.1,17262715,17262715_Pt.1,,,,,,AB256202,"in vivo",1,1,NCI-RID
147,chr6,90017989,5p,,R,AB256121.1,17262715,17262715_Pt.1,,,,,,AB256121,"in vivo",1,1,NCI-RID
156,chr6,90017989,5p,,R,AB256131.1,17262715,17262715_Pt.1,,,,,,AB256131,"in vivo",1,1,NCI-RID
163,chr6,90017989,5p,,R,AB256138.1,17262715,17262715_Pt.1,,,,,,AB256138,"in vivo",1,1,NCI-RID
111,chr6,90018694,5p,,R,AB256085.1,17262715,17262715_Pt.1,,,,,,AB256085,"in vivo",1,1,NCI-RID
467,chr6,90019003,5p,,R,AB256443.1,17262715,17262715_Pt.3,,,,,,AB256443,"in vivo",1,1,NCI-RID
2049,chr6,90019639,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
1398,chr6,90021110,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
151,chr6,90021462,5p,,R,AB256126.1,17262715,17262715_Pt.1,,,,,,AB256126,"in vivo",1,1,NCI-RID
181,chr6,90021516,5p,,R,AB256157.1,17262715,17262715_Pt.1,,,,,,AB256157,"in vivo",1,1,NCI-RID
173,chr6,90021693,5p,,R,AB256149.1,17262715,17262715_Pt.1,,,,,,AB256149,"in vivo",1,1,NCI-RID
265,chr6,90021693,5p,,R,AB256241.1,17262715,17262715_Pt.1,,,,,,AB256241,"in vivo",1,1,NCI-RID
186,chr6,90023163,5p,,R,AB256162.1,17262715,17262715_Pt.1,,,,,,AB256162,"in vivo",1,1,NCI-RID
169,chr6,90023207,5p,,R,AB256144.1,17262715,17262715_Pt.1,,,,,,AB256144,"in vivo",1,1,NCI-RID
184,chr6,90023207,5p,,R,AB256160.1,17262715,17262715_Pt.1,,,,,,AB256160,"in vivo",1,1,NCI-RID
250,chr6,90023207,5p,,R,AB256226.1,17262715,17262715_Pt.1,,,,,,AB256226,"in vivo",1,1,NCI-RID
1050,chr6,90035103,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
563,chr6,90035788,5p,,R,AL-12_AY255015.1,12843741,"12843741_Case #1",,AL-12,spleen,,"angioimmunoblastic lymphadenopathy (AILD)",,"in vivo",1,1,NCI-RID
852,chr6,90035943,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,2,NCI-RID
852,chr6,90035943,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,2,NCI-RID
196,chr6,90036333,5p,,R,AB256172.1,17262715,17262715_Pt.1,,,,,,AB256172,"in vivo",1,1,NCI-RID
2053,chr6,90040642,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,2,NCI-RID
2053,chr6,90040642,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,2,NCI-RID
647,chr6,90040645,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
170,chr6,90041324,5p,,R,AB256145.1,17262715,17262715_Pt.1,,,,,,AB256145,"in vivo",1,1,NCI-RID
245,chr6,90041345,5p,,R,AB256221.1,17262715,17262715_Pt.1,,,,,,AB256221,"in vivo",1,1,NCI-RID
252,chr6,90041345,5p,,R,AB256228.1,17262715,17262715_Pt.1,,,,,,AB256228,"in vivo",1,1,NCI-RID
272,chr6,90041345,5p,,R,AB256248.1,17262715,17262715_Pt.1,,,,,,AB256248,"in vivo",1,1,NCI-RID
77,chr6,90041406,5p,,R,AB256050.1,17262715,17262715_Pt.1,,,,,,AB256050,"in vivo",1,1,NCI-RID
79,chr6,90041406,5p,,R,AB256052.1,17262715,17262715_Pt.1,,,,,,AB256052,"in vivo",1,1,NCI-RID
84,chr6,90041406,5p,,R,AB256057.1,17262715,17262715_Pt.1,,,,,,AB256057,"in vivo",1,1,NCI-RID
122,chr6,90041406,5p,,R,AB256096.1,17262715,17262715_Pt.1,,,,,,AB256096,"in vivo",1,1,NCI-RID
149,chr6,90041473,5p,,R,AB256123.1,17262715,17262715_Pt.1,,,,,,AB256123,"in vivo",1,1,NCI-RID
210,chr6,90041582,5p,,R,AB256186.1,17262715,17262715_Pt.1,,,,,,AB256186,"in vivo",1,1,NCI-RID
217,chr6,90041582,5p,,R,AB256193.1,17262715,17262715_Pt.1,,,,,,AB256193,"in vivo",1,1,NCI-RID
242,chr6,90041915,5p,,R,AB256218.1,17262715,17262715_Pt.1,,,,,,AB256218,"in vivo",1,1,NCI-RID
271,chr6,90041915,5p,,R,AB256247.1,17262715,17262715_Pt.1,,,,,,AB256247,"in vivo",1,1,NCI-RID
266,chr6,90042174,5p,,R,AB256242.1,17262715,17262715_Pt.1,,,,,,AB256242,"in vivo",1,1,NCI-RID
508,chr6,90042242,5p,,R,AB256484.1,17262715,17262715_Pt.3,,,,,,AB256484,"in vivo",1,1,NCI-RID
89,chr6,90042262,5p,,R,AB256062.1,17262715,17262715_Pt.1,,,,,,AB256062,"in vivo",1,1,NCI-RID
127,chr6,90042262,5p,,R,AB256101.1,17262715,17262715_Pt.1,,,,,,AB256101,"in vivo",1,1,NCI-RID
131,chr6,90042262,5p,,R,AB256105.1,17262715,17262715_Pt.1,,,,,,AB256105,"in vivo",1,1,NCI-RID
141,chr6,90042262,5p,,R,AB256115.1,17262715,17262715_Pt.1,,,,,,AB256115,"in vivo",1,1,NCI-RID
201,chr6,90042262,5p,,R,AB256177.1,17262715,17262715_Pt.1,,,,,,AB256177,"in vivo",1,1,NCI-RID
209,chr6,90042262,5p,,R,AB256185.1,17262715,17262715_Pt.1,,,,,,AB256185,"in vivo",1,1,NCI-RID
212,chr6,90042262,5p,,R,AB256188.1,17262715,17262715_Pt.1,,,,,,AB256188,"in vivo",1,1,NCI-RID
116,chr6,90042415,5p,,R,AB256090.1,17262715,17262715_Pt.1,,,,,,AB256090,"in vivo",1,1,NCI-RID
190,chr6,90042415,5p,,R,AB256166.1,17262715,17262715_Pt.1,,,,,,AB256166,"in vivo",1,1,NCI-RID
214,chr6,90042415,5p,,R,AB256190.1,17262715,17262715_Pt.1,,,,,,AB256190,"in vivo",1,1,NCI-RID
80,chr6,90044439,5p,,R,AB256053.1,17262715,17262715_Pt.1,,,,,,AB256053,"in vivo",1,1,NCI-RID
256,chr6,90044520,5p,,R,AB256232.1,17262715,17262715_Pt.1,,,,,,AB256232,"in vivo",1,1,NCI-RID
206,chr6,90047087,5p,,R,AB256182.1,17262715,17262715_Pt.1,,,,,,AB256182,"in vivo",1,1,NCI-RID
134,chr6,90047798,5p,,R,AB256108.1,17262715,17262715_Pt.1,,,,,,AB256108,"in vivo",1,1,NCI-RID
1414,chr6,90050242,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
204,chr6,90050762,5p,,R,AB256180.1,17262715,17262715_Pt.1,,,,,,AB256180,"in vivo",1,1,NCI-RID
469,chr6,90050805,5p,,R,AB256445.1,17262715,17262715_Pt.3,,,,,,AB256445,"in vivo",1,1,NCI-RID
472,chr6,90050805,5p,,R,AB256448.1,17262715,17262715_Pt.3,,,,,,AB256448,"in vivo",1,1,NCI-RID
148,chr6,90051624,5p,,R,AB256122.1,17262715,17262715_Pt.1,,,,,,AB256122,"in vivo",1,1,NCI-RID
92,chr6,90051631,5p,,R,AB256066.1,17262715,17262715_Pt.1,,,,,,AB256066,"in vivo",1,1,NCI-RID
132,chr6,90051631,5p,,R,AB256106.1,17262715,17262715_Pt.1,,,,,,AB256106,"in vivo",1,1,NCI-RID
129,chr6,90052313,5p,,R,AB256103.1,17262715,17262715_Pt.1,,,,,,AB256103,"in vivo",1,1,NCI-RID
126,chr6,90052490,5p,,R,AB256100.1,17262715,17262715_Pt.1,,,,,,AB256100,"in vivo",1,1,NCI-RID
199,chr6,90052490,5p,,R,AB256175.1,17262715,17262715_Pt.1,,,,,,AB256175,"in vivo",1,1,NCI-RID
213,chr6,90052490,5p,,R,AB256189.1,17262715,17262715_Pt.1,,,,,,AB256189,"in vivo",1,1,NCI-RID
233,chr6,90052490,5p,,R,AB256209.1,17262715,17262715_Pt.1,,,,,,AB256209,"in vivo",1,1,NCI-RID
464,chr6,90052835,5p,,R,AB256440.1,17262715,17262715_Pt.3,,,,,,AB256440,"in vivo",1,1,NCI-RID
107,chr6,90053055,5p,,R,AB256081.1,17262715,17262715_Pt.1,,,,,,AB256081,"in vivo",1,1,NCI-RID
235,chr6,90053055,5p,,R,AB256211.1,17262715,17262715_Pt.1,,,,,,AB256211,"in vivo",1,1,NCI-RID
237,chr6,90053055,5p,,R,AB256213.1,17262715,17262715_Pt.1,,,,,,AB256213,"in vivo",1,1,NCI-RID
253,chr6,90053055,5p,,R,AB256229.1,17262715,17262715_Pt.1,,,,,,AB256229,"in vivo",1,1,NCI-RID
264,chr6,90053055,5p,,R,AB256240.1,17262715,17262715_Pt.1,,,,,,AB256240,"in vivo",1,1,NCI-RID
121,chr6,90053271,5p,,R,AB256095.1,17262715,17262715_Pt.1,,,,,,AB256095,"in vivo",1,1,NCI-RID
579,chr6,90074146,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
90,chr6,90074157,5p,,R,AB256063.1,17262715,17262715_Pt.1,,,,,,AB256063,"in vivo",1,1,NCI-RID
2313,chr6,90076242,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1219,chr6,90076523,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
904,chr6,90091139,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1656,chr6,90094385,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,2,NCI-RID
1656,chr6,90094385,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,2,NCI-RID
584,chr6,90190058,3p,,R,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
907,chr6,98921324,3p,,F,PT2_Y12.9,24968937,24968937_PT2,12.9,,,,,,"in vivo",1,1,NCI-RID
1102,chr6,100802069,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
288,chr6,107812655,5p,,R,AB256264.1,17262715,17262715_Pt.2,,,,,,AB256264,"in vivo",1,1,NCI-RID
1915,chr6,108609440,3p,,F,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,1,NCI-RID
1407,chr6,109940114,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1246,chr6,110651328,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
2266,chr6,118855010,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1515,chr6,118878252,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
960,chr6,125901409,3p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
761,chr6,129630979,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1856,chr6,129636865,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1003,chr6,131054616,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
28,chr6,135002474,5p,,F,21,15163705,15163705_21,,,,,,,"in vivo",1,1,NCI-RID
1817,chr6,135044830,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
29,chr6,135199432,5p,,F,21,15163705,15163705_21,,,,,,,"in vivo",1,1,NCI-RID
30,chr6,135490595,5p,,R,22,15163705,15163705_22,,,,,,,"in vivo",1,1,NCI-RID
1842,chr6,136283821,3p,,F,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
1262,chr6,136748663,5p,,R,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
1860,chr6,144330432,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
177,chr6,144523685,5p,,R,AB256153.1,17262715,17262715_Pt.1,,,,,,AB256153,"in vivo",1,1,NCI-RID
1808,chr6,149086167,3p,,F,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
2096,chr6,149526649,3p,,F,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
2093,chr6,149694015,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
605,chr6,149772150,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1185,chr6,155166126,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
703,chr6,158234679,5p,,R,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
1105,chr6,164014263,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1907,chr6,165268339,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1566,chr6,166974310,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
2108,chr6,170582399,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,2,NCI-RID
2108,chr6,170582399,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,2,NCI-RID
877,chr7,2414677,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
439,chr7,2953990,5p,,R,AB256415.1,17262715,17262715_Pt.3,,,,,,AB256415,"in vivo",1,1,NCI-RID
376,chr7,3027198,5p,,R,AB256352.1,17262715,17262715_Pt.2,,,,,,AB256352,"in vivo",1,1,NCI-RID
555,chr7,4695123,5p,,F,AL-4_AY255013.1,12843741,"12843741_Case #1",,AL-4,"lymph node",,"angioimmunoblastic lymphadenopathy (AILD)",,"in vivo",1,1,NCI-RID
